sq_mt_built,n_rooms,n_bathrooms,has_lift,has_parking,is_exterior,floor,energy_certificate,neighborhood,house_type,rent_price,buy_price
85,2,2,True,False,False,2,unknown,Chopera,flat,1197,299000
85,2,2,True,False,False,2,unknown,Chopera,flat,1197,299000
70,3,1,True,False,True,1,unknown,Imperial,flat,1197,299000
85,3,2,True,False,False,3,unknown,Acacias,flat,1395,381000
129,3,1,True,False,True,5,unknown,Palos de Moguer,flat,1553,450000
120,4,2,True,False,True,4,unknown,Palos de Moguer,flat,1530,440000
138,3,2,True,False,True,2,bad,Legazpi,flat,1428,395000
99,3,2,True,False,True,2,unknown,Chopera,flat,1400,383000
45,1,1,True,False,True,1,bad,Legazpi,flat,1161,285000
84,1,2,True,False,True,0,bad,Palos de Moguer,flat,1174,289900
52,2,2,False,False,True,4,bad,Acacias,flat,1119,269000
132,4,2,True,False,True,6,unknown,Delicias,flat,1146,279000
36,2,1,False,False,False,3,unknown,Palos de Moguer,flat,777,159000
39,1,1,True,True,True,4,unknown,Delicias,flat,1200,299990
95,4,1,True,False,False,5,unknown,Palos de Moguer,flat,1503,428000
127,4,2,True,False,True,2,unknown,Delicias,flat,1439,399900
103,5,2,True,False,True,1,bad,Palos de Moguer,flat,1250,320000
83,2,2,True,True,True,1,unknown,Legazpi,flat,1299,340000
137,3,2,True,False,True,6,bad,Chopera,attic,1587,465000
40,2,1,False,False,False,1,bad,Chopera,flat,894,193000
135,3,2,True,False,True,2,unknown,Acacias,flat,1553,450000
153,4,2,True,False,True,2,bad,Acacias,flat,1735,530000
70,3,1,True,False,False,3,unknown,Palos de Moguer,flat,1072,252000
52,1,1,False,False,True,3,unknown,Acacias,flat,913,199000
142,4,2,True,False,True,4,unknown,Palos de Moguer,flat,1885,595000
76,2,1,True,False,True,2,bad,Chopera,flat,1135,275000
130,4,2,True,True,True,0,good,Legazpi,duplex,2115,695000
130,3,2,True,False,True,5,unknown,Acacias,flat,1496,425000
108,3,1,True,False,True,1,bad,Palos de Moguer,flat,1382,375000
87,2,1,True,True,True,other,bad,Legazpi,flat,1213,305000
80,2,1,True,False,True,0,bad,Acacias,flat,1174,290000
102,3,2,True,False,False,3,unknown,Acacias,flat,1358,365000
81,3,1,True,False,False,8,unknown,Chopera,flat,1320,349000
150,4,2,True,True,True,1,unknown,Delicias,flat,1941,619000
160,5,3,False,False,True,0,good,Imperial,flat,1610,475000
115,3,2,True,True,True,2,unknown,Imperial,flat,1941,619000
115,3,2,True,True,True,2,unknown,Imperial,flat,1941,619000
83,2,2,True,True,True,1,unknown,Legazpi,flat,1299,340000
85,2,2,True,False,False,2,unknown,Chopera,flat,1197,299000
83,2,2,True,True,True,1,unknown,Legazpi,flat,1299,340000
145,4,2,True,True,True,1,good,Delicias,flat,1839,575000
117,3,2,True,True,True,1,good,Legazpi,flat,1779,549000
115,3,3,True,False,True,5,bad,Acacias,flat,1802,559000
133,4,2,True,False,True,3,bad,Imperial,flat,1735,530000
41,1,1,True,False,False,3,unknown,Delicias,flat,913,199000
97,3,1,True,False,True,1,bad,Palos de Moguer,flat,1296,339000
64,1,1,True,True,True,5,bad,Legazpi,flat,1386,377000
101,3,1,True,False,True,7,unknown,Delicias,flat,1388,378000
56,2,1,False,False,True,3,bad,Acacias,flat,858,182100
101,3,2,True,False,True,1,good,Chopera,flat,1320,349000
77,2,2,True,False,True,1,bad,Imperial,flat,1299,340000
117,3,2,True,True,True,6,unknown,Delicias,flat,1724,525000
34,1,1,True,False,False,1,bad,Delicias,flat,809,168000
49,2,1,True,False,False,2,bad,Delicias,flat,780,160000
91,3,1,True,False,True,1,unknown,Imperial,flat,1275,330000
116,3,2,True,True,True,6,good,Delicias,flat,1894,599000
90,3,2,True,True,True,2,bad,Palos de Moguer,flat,1437,399000
114,3,2,True,False,True,1,unknown,Acacias,flat,1311,345000
73,3,1,True,False,False,5,bad,Chopera,flat,1094,260000
101,2,1,True,False,True,7,bad,Delicias,flat,1388,378000
155,4,2,True,True,True,7,unknown,Legazpi,attic,2445,870000
33,2,1,True,False,True,6,unknown,Acacias,attic,1342,358000
118,3,2,True,False,True,4,bad,Palos de Moguer,flat,1705,517000
105,4,2,True,False,True,2,bad,Acacias,flat,1496,425000
80,2,1,True,False,True,0,good,Palos de Moguer,flat,1174,290000
111,4,2,True,False,True,2,bad,Acacias,flat,1528,439000
60,3,1,True,False,True,8,bad,Palos de Moguer,attic,1437,399000
54,2,2,True,False,False,4,unknown,Palos de Moguer,flat,1120,269500
80,3,2,True,False,True,6,unknown,Chopera,flat,1148,280000
45,2,1,False,False,False,0,unknown,Chopera,flat,686,135000
85,2,2,True,False,False,2,unknown,Chopera,flat,1197,299000
83,2,2,True,True,True,1,unknown,Legazpi,flat,1299,340000
83,2,2,True,True,True,1,unknown,Legazpi,flat,1299,340000
85,2,2,True,False,False,2,unknown,Chopera,flat,1197,299000
45,2,1,False,False,False,0,unknown,Chopera,flat,686,135000
83,2,2,True,True,True,1,unknown,Legazpi,flat,1299,340000
144,4,2,True,True,True,9,good,Legazpi,flat,1906,1199000
113,4,2,True,True,True,2,good,Chopera,flat,1530,440000
65,2,1,False,False,True,2,unknown,Acacias,flat,948,210000
65,2,1,False,False,True,2,unknown,Acacias,flat,948,210000
50,2,1,False,False,True,1,unknown,Acacias,flat,916,199900
123,3,2,True,True,True,4,unknown,Imperial,flat,1712,520000
114,4,2,True,False,True,2,bad,Imperial,flat,1428,395000
78,2,2,True,False,False,1,bad,Delicias,flat,1323,350000
49,2,1,True,False,False,1,bad,Delicias,flat,758,154000
75,2,2,True,False,True,1,unknown,Imperial,flat,1311,345000
92,3,1,True,False,True,other,good,Chopera,flat,1185,294000
135,3,2,True,False,True,4,good,Acacias,flat,1551,449000
98,2,2,True,False,False,0,unknown,Legazpi,flat,1549,448000
127,3,2,True,True,True,2,good,Legazpi,flat,1621,480000
94,3,2,True,False,True,0,bad,Palos de Moguer,duplex,1462,410000
74,2,2,True,False,True,5,good,Imperial,flat,1428,395000
104,3,2,True,True,True,3,unknown,Imperial,flat,1749,536000
72,2,1,True,False,True,1,unknown,Chopera,flat,1094,260000
55,2,1,True,False,False,2,good,Palos de Moguer,flat,948,210000
118,3,2,True,True,True,7,bad,Acacias,duplex,1664,499000
141,5,2,True,False,True,6,unknown,Imperial,flat,1435,398000
77,2,2,True,False,True,1,good,Imperial,flat,1299,340000
75,2,2,True,False,True,8,unknown,Chopera,flat,1228,311000
80,2,2,True,True,True,5,good,Imperial,flat,1683,507000
93,2,2,True,True,True,4,good,Imperial,flat,1797,557000
132,3,2,True,True,True,3,good,Imperial,flat,2249,757000
55,1,1,True,True,True,4,good,Imperial,flat,1270,328000
60,1,1,True,True,True,1,good,Imperial,flat,1294,338000
117,3,2,True,True,True,6,unknown,Delicias,flat,1781,550000
51,2,1,False,False,True,3,bad,Imperial,flat,1064,249000
147,4,2,True,False,True,5,unknown,Acacias,duplex,2249,1129500
72,1,1,True,False,True,1,unknown,Chopera,flat,1094,260000
80,3,1,True,False,True,2,bad,Delicias,flat,1271,328700
114,3,2,True,True,True,1,bad,Acacias,flat,1735,530000
114,3,2,True,True,True,1,bad,Acacias,flat,1781,550000
70,3,1,True,False,True,1,bad,Chopera,flat,1089,258000
118,3,2,True,True,True,7,bad,Acacias,duplex,1664,499000
114,3,2,True,True,True,1,unknown,Acacias,flat,1574,459000
82,3,2,True,False,True,3,unknown,Palos de Moguer,flat,1250,320000
110,3,2,True,True,True,7,unknown,Delicias,flat,1474,415000
56,2,1,True,False,True,3,unknown,Palos de Moguer,flat,1148,280000
94,2,2,True,True,True,5,good,Legazpi,flat,1619,479000
84,1,1,False,False,True,0,unknown,Delicias,duplex,854,181000
41,1,1,True,False,False,4,unknown,Delicias,flat,743,149900
91,3,1,True,False,True,1,unknown,Imperial,flat,1275,330000
75,3,1,True,False,True,1,unknown,Imperial,flat,1250,320000
140,3,3,True,False,True,0,good,Acacias,flat,1346,360000
67,3,1,True,False,False,5,bad,Chopera,flat,1036,239400
121,3,2,True,True,True,6,unknown,Legazpi,flat,1598,470000
138,3,2,True,False,True,1,unknown,Delicias,flat,1369,369500
106,3,2,True,True,True,5,unknown,Acacias,flat,1701,515000
118,4,2,True,True,True,2,unknown,Delicias,flat,1530,440000
140,4,2,True,True,True,6,unknown,Legazpi,flat,1920,610000
96,2,2,True,False,True,3,unknown,Acacias,flat,1496,425000
140,4,2,True,True,True,6,unknown,Legazpi,flat,1920,610000
115,3,2,True,True,True,2,unknown,Imperial,flat,2024,655000
114,3,2,True,True,True,1,bad,Acacias,flat,1619,479000
80,3,1,True,False,False,2,unknown,Delicias,flat,1148,280000
95,3,2,True,True,True,6,unknown,Delicias,flat,1621,480000
107,3,2,True,True,True,3,unknown,Acacias,flat,1694,512000
94,2,2,True,False,True,2,good,Chopera,flat,1496,425000
184,3,2,True,True,True,6,unknown,Legazpi,attic,2517,975000
53,2,2,True,False,True,0,unknown,Chopera,flat,948,210000
49,2,1,True,False,False,1,unknown,Delicias,flat,916,199900
25,1,1,True,False,True,4,unknown,Delicias,flat,674,132000
72,2,2,False,False,True,0,bad,Palos de Moguer,flat,1161,285000
95,4,1,True,False,True,2,unknown,Palos de Moguer,flat,1382,375000
152,5,2,True,False,True,3,unknown,Palos de Moguer,flat,1621,479900
50,2,1,True,False,False,1,bad,Delicias,flat,847,179000
120,3,2,True,True,True,4,unknown,Delicias,flat,1839,575000
125,3,2,True,True,True,2,good,Legazpi,flat,1694,512000
79,2,1,True,False,True,0,unknown,Delicias,flat,1122,270000
88,2,2,True,True,True,2,unknown,Palos de Moguer,duplex,1735,530000
95,3,2,True,False,True,4,unknown,Acacias,flat,1299,340000
389,9,4,True,False,True,0,unknown,Imperial,flat,1943,620000
65,3,1,True,False,True,5,unknown,Chopera,flat,784,161000
133,4,2,True,True,True,1,bad,Acacias,flat,1758,540000
76,2,1,True,False,True,5,unknown,Acacias,flat,1335,355000
138,4,2,True,False,True,2,bad,Legazpi,flat,1428,395000
95,4,1,False,False,True,2,unknown,Palos de Moguer,flat,1323,350000
40,2,1,True,False,True,1,bad,Acacias,flat,705,140000
76,2,1,True,False,True,2,bad,Chopera,flat,1135,275000
100,3,2,True,True,True,0,unknown,Acacias,flat,1519,435000
71,3,1,True,False,True,2,unknown,Imperial,flat,1000,227000
210,4,3,True,False,True,0,good,Imperial,flat,2100,688649
62,3,1,False,False,False,4,unknown,Palos de Moguer,flat,884,190000
61,1,1,True,False,False,6,unknown,Imperial,flat,1197,299000
113,4,2,True,False,True,2,unknown,Imperial,flat,1299,339900
112,4,2,True,False,True,1,unknown,Imperial,flat,1318,348000
111,4,2,True,False,True,1,unknown,Imperial,flat,1318,348000
47,2,1,True,False,False,0,unknown,Palos de Moguer,flat,979,220000
118,3,2,True,True,True,1,unknown,Acacias,flat,1543,445500
63,2,1,True,False,True,3,bad,Acacias,flat,1161,285000
64,1,1,True,False,False,5,unknown,Delicias,flat,976,219000
83,3,1,True,False,False,6,unknown,Acacias,flat,1197,299000
111,4,2,True,False,True,1,unknown,Imperial,flat,1318,348000
40,1,1,False,False,True,2,unknown,Delicias,flat,798,165000
102,4,2,True,False,True,2,unknown,Acacias,flat,1344,359000
72,2,1,False,False,True,0,bad,Palos de Moguer,flat,1174,290000
45,2,1,True,False,False,5,bad,Chopera,flat,833,175000
224,4,3,True,True,True,9,good,Legazpi,attic,2224,745000
125,2,2,True,False,True,1,good,Chopera,flat,2295,780000
120,3,1,True,True,True,7,unknown,Delicias,flat,1576,460000
67,1,1,True,False,True,3,bad,Imperial,flat,1161,285000
140,4,2,True,False,True,2,unknown,Legazpi,flat,1428,395000
260,5,2,True,True,True,6,bad,Legazpi,attic,2512,995000
44,2,1,True,False,False,1,unknown,Palos de Moguer,flat,884,190000
87,3,2,True,False,False,6,bad,Delicias,flat,1174,290000
130,4,2,True,False,True,6,unknown,Delicias,flat,1551,449000
113,4,2,True,False,True,2,unknown,Imperial,flat,1428,395000
83,3,1,True,False,True,5,unknown,Chopera,flat,1346,359900
194,3,2,True,True,True,0,bad,Legazpi,duplex,1850,580000
76,3,1,True,False,False,6,unknown,Chopera,flat,1146,279000
106,3,2,True,False,True,2,good,Imperial,flat,1474,415000
107,4,2,True,False,True,4,unknown,Imperial,flat,1360,366000
230,3,2,True,True,True,5,unknown,Legazpi,attic,2475,895000
114,3,2,True,True,True,8,good,Delicias,flat,1740,532000
97,2,1,True,False,True,7,unknown,Acacias,flat,1223,309000
59,1,1,True,True,False,6,unknown,Delicias,flat,1174,290000
105,3,2,True,True,True,5,unknown,Imperial,flat,1966,630000
94,3,1,True,False,True,6,unknown,Chopera,flat,820,171000
106,3,2,True,True,True,7,good,Delicias,flat,1683,507000
127,3,2,True,True,True,2,unknown,Legazpi,flat,1621,480000
158,3,1,True,True,True,8,good,Delicias,duplex,2353,811000
149,4,3,True,True,True,2,good,Delicias,flat,1966,630000
105,2,2,True,True,True,3,unknown,Legazpi,flat,1553,450000
62,2,1,False,False,True,2,unknown,Imperial,flat,1146,279000
74,1,1,True,False,True,0,unknown,Acacias,flat,979,220000
53,2,1,False,False,False,0,good,Chopera,flat,1108,265000
46,1,1,True,True,True,2,good,Delicias,flat,1052,245000
230,3,2,True,True,True,5,unknown,Legazpi,attic,2515,954000
77,3,1,False,False,True,0,good,Chopera,flat,994,225000
81,2,2,True,True,True,1,bad,Palos de Moguer,flat,1393,380000
90,2,1,True,False,True,7,unknown,Acacias,flat,1250,320000
140,4,2,True,False,True,2,unknown,Legazpi,flat,1428,395000
65,2,1,False,False,False,3,unknown,Acacias,flat,916,199900
65,2,1,False,False,False,3,unknown,Delicias,flat,916,199900
127,3,2,True,True,True,2,unknown,Legazpi,flat,1621,480000
135,3,2,True,True,True,2,good,Imperial,flat,2101,689000
116,2,2,True,True,True,1,good,Imperial,flat,1892,597894
78,2,1,False,False,True,1,unknown,Imperial,flat,1393,380000
142,4,2,True,False,True,2,unknown,Palos de Moguer,flat,1712,520000
65,2,1,False,False,False,3,unknown,Palos de Moguer,flat,884,189900
125,3,2,True,True,True,4,unknown,Acacias,flat,1724,525000
130,3,2,True,True,True,1,unknown,Delicias,flat,2124,699000
115,3,1,True,True,True,3,unknown,Legazpi,attic,1689,510000
131,5,2,True,False,True,3,unknown,Legazpi,flat,1437,399000
175,3,2,True,False,True,3,bad,Delicias,flat,1558,452000
140,5,2,True,False,True,other,unknown,Imperial,flat,1323,350000
74,3,1,True,False,True,0,good,Delicias,flat,1262,325000
113,4,2,True,False,True,2,unknown,Imperial,flat,1299,340000
110,1,1,True,True,True,4,good,Delicias,attic,1398,382000
110,1,1,True,True,True,4,good,Delicias,attic,1398,382000
137,3,2,True,False,True,4,good,Acacias,flat,1551,449000
104,2,2,True,False,True,6,bad,Legazpi,flat,1545,446500
35,2,1,False,False,False,4,unknown,Delicias,flat,744,150000
97,2,2,True,False,True,1,unknown,Chopera,flat,1405,385000
36,2,1,False,False,False,0,unknown,Palos de Moguer,flat,833,175000
130,3,2,True,False,True,7,unknown,Palos de Moguer,attic,1850,580000
140,3,2,True,False,True,2,unknown,Legazpi,flat,1428,395000
50,2,1,True,False,False,0,unknown,Acacias,flat,833,174900
50,2,1,True,False,False,0,unknown,Palos de Moguer,flat,833,174900
48,1,1,False,False,False,0,unknown,Imperial,flat,813,169000
105,2,2,True,False,True,5,unknown,Chopera,flat,1428,395000
59,2,2,False,False,True,0,bad,Delicias,flat,884,190000
150,4,3,True,True,True,2,good,Delicias,flat,2115,695000
62,2,1,False,False,False,0,bad,Imperial,flat,833,175000
74,3,1,True,False,False,2,unknown,Palos de Moguer,flat,1187,295000
110,1,1,True,True,True,4,unknown,Delicias,attic,1382,375000
110,1,1,True,True,True,4,unknown,Delicias,attic,1398,382000
80,2,1,True,False,True,4,bad,Delicias,flat,1212,304900
103,3,2,True,False,True,3,unknown,Palos de Moguer,flat,1474,415000
160,3,2,False,False,True,0,unknown,Acacias,duplex,1323,350000
115,3,1,True,True,True,3,unknown,Legazpi,attic,1689,510000
39,2,1,False,False,False,3,unknown,Palos de Moguer,flat,725,145000
78,2,1,False,False,True,1,unknown,Acacias,flat,1122,270000
110,3,2,True,False,True,0,unknown,Delicias,flat,1655,495000
121,3,2,True,True,True,2,unknown,Delicias,flat,1614,476976
124,3,2,True,True,True,1,unknown,Delicias,flat,1628,482930
117,3,2,True,True,True,1,unknown,Delicias,flat,1592,467247
96,2,2,True,True,True,1,unknown,Delicias,flat,1395,380713
94,2,2,True,True,True,1,unknown,Delicias,flat,1380,374385
124,3,2,True,True,True,1,unknown,Delicias,flat,1625,481889
124,3,2,True,True,True,1,unknown,Delicias,flat,1653,494039
125,3,2,True,True,True,1,unknown,Delicias,flat,1683,506996
125,3,2,True,True,True,1,unknown,Delicias,flat,1678,504777
65,1,1,True,False,True,0,good,Acacias,flat,891,192000
52,1,1,False,False,True,3,unknown,Acacias,flat,881,189000
78,2,1,False,False,True,1,bad,Imperial,flat,1393,380000
48,1,1,True,False,False,0,bad,Palos de Moguer,flat,967,216000
111,3,1,True,False,True,3,good,Delicias,flat,1485,420000
76,2,1,True,False,False,3,unknown,Legazpi,flat,1393,380000
59,2,2,True,False,False,0,unknown,Delicias,flat,884,190000
110,3,2,True,False,True,5,unknown,Acacias,flat,1644,490000
48,1,1,False,False,False,3,unknown,Imperial,flat,1018,233000
121,3,3,True,False,True,5,unknown,Acacias,flat,1735,530000
140,4,2,True,False,True,2,unknown,Legazpi,flat,1428,395000
102,2,2,True,False,True,2,unknown,Chopera,flat,1248,319000
71,2,2,False,False,True,0,unknown,Chopera,flat,803,166400
81,3,1,True,False,True,1,bad,Chopera,flat,1081,255000
101,3,2,True,False,False,2,bad,Legazpi,flat,1368,369000
60,1,1,True,True,True,4,unknown,Legazpi,flat,1287,335000
66,2,1,False,False,True,2,bad,Delicias,flat,1052,244900
60,2,2,True,False,True,0,unknown,Delicias,flat,884,190000
157,3,2,True,False,True,3,unknown,Delicias,flat,1558,452000
102,3,1,True,False,True,1,good,Imperial,flat,1462,410000
70,1,2,True,False,True,1,unknown,Legazpi,duplex,1161,285000
71,1,1,True,False,True,6,unknown,Palos de Moguer,attic,1335,355000
75,2,1,False,False,True,3,bad,Delicias,flat,1435,398000
118,3,2,True,True,True,1,unknown,Imperial,flat,1735,530000
130,4,2,True,True,True,1,bad,Acacias,flat,1416,390000
91,2,2,True,True,True,5,good,Legazpi,flat,1474,415000
140,4,2,True,False,False,2,unknown,Palos de Moguer,flat,1485,420000
35,1,1,True,False,True,other,good,Acacias,flat,744,150000
94,2,2,True,True,True,5,unknown,Legazpi,flat,1642,489000
39,2,1,False,False,False,3,unknown,Palos de Moguer,flat,725,145000
60,2,1,True,False,True,4,unknown,Palos de Moguer,flat,1067,250000
100,3,2,True,False,True,7,unknown,Palos de Moguer,flat,1850,580000
80,3,1,True,False,True,1,unknown,Delicias,flat,1238,315000
95,3,2,True,False,True,2,unknown,Imperial,flat,1391,379000
90,2,2,True,False,False,5,unknown,Delicias,flat,1571,458000
120,3,2,True,True,True,4,unknown,Delicias,flat,1576,460000
80,2,1,True,False,True,1,unknown,Legazpi,flat,1262,325000
130,4,2,True,False,True,6,unknown,Delicias,flat,1551,449000
157,3,2,True,True,True,4,unknown,Legazpi,flat,1850,580000
120,2,1,True,True,True,6,bad,Acacias,attic,1885,595000
62,2,1,False,False,True,2,unknown,Imperial,flat,1092,259000
109,3,2,True,True,True,2,unknown,Acacias,flat,1781,550000
40,1,1,True,False,True,4,unknown,Acacias,flat,976,219000
80,2,1,True,False,True,5,unknown,Delicias,flat,1335,355000
103,4,2,True,False,True,1,bad,Acacias,flat,1382,375000
75,3,1,True,False,True,6,unknown,Chopera,flat,1197,299000
74,1,1,False,False,True,0,bad,Acacias,flat,979,220000
123,3,2,True,False,True,7,unknown,Palos de Moguer,attic,1850,580000
100,3,2,True,False,True,4,good,Acacias,flat,1551,449000
127,3,2,True,True,True,2,bad,Legazpi,flat,1551,449000
95,3,2,True,False,False,2,unknown,Imperial,flat,1122,270000
98,3,2,True,False,True,1,unknown,Acacias,flat,1262,325000
60,1,1,True,True,False,3,unknown,Legazpi,flat,1287,335000
102,2,2,True,True,True,2,unknown,Palos de Moguer,duplex,1667,500000
106,1,2,True,False,True,4,good,Imperial,flat,1405,385000
30,1,1,True,False,False,0,unknown,Delicias,flat,646,125000
125,3,2,True,False,True,0,bad,Imperial,flat,1024,235000
91,3,1,True,False,True,1,unknown,Imperial,flat,1287,335000
40,1,1,True,False,True,4,unknown,Acacias,flat,976,219000
70,1,1,True,True,True,4,unknown,Legazpi,flat,1358,365000
89,2,2,True,True,True,1,unknown,Legazpi,flat,1485,420000
132,3,3,True,True,True,2,unknown,Legazpi,flat,1848,579000
79,2,1,True,False,True,0,unknown,Delicias,flat,1262,325000
153,4,2,True,False,True,2,unknown,Palos de Moguer,flat,1758,540000
150,2,2,True,True,True,5,bad,Acacias,attic,2081,680000
112,3,2,True,True,True,2,unknown,Acacias,flat,1943,620000
160,5,2,True,False,True,1,unknown,Palos de Moguer,flat,1885,595000
127,4,2,True,True,True,0,unknown,Legazpi,duplex,2115,695000
113,3,2,True,True,False,0,unknown,Legazpi,flat,1966,630000
85,2,1,True,True,True,8,unknown,Legazpi,flat,1621,480000
69,2,1,True,False,False,0,bad,Delicias,flat,994,225000
120,5,2,True,False,True,4,unknown,Delicias,flat,1474,415000
60,2,1,True,False,True,2,unknown,Palos de Moguer,flat,1094,260000
